"Name","State","Notes","User","Tags","Created","Runtime","Sweep","accuracy_mean","accuracy_std","accuracy_train_mean","accuracy_train_std","macro_mean","macro_std","micro_mean","micro_std","n_units","macro_train_mean","macro_train_std","micro_train_mean","micro_train_std"
"RF_phylum2023-May-18_15-44-40_PMits","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, its, phylum","2023-06-20T14:46:01.000Z","5","","0.9230600451417555","0.001560908686951932","0.9999445164497563","0.00001488815124248629","0.4797531055001753","0.04441150958256981","0.9230600451417555","0.001560908686951932","1","","","",""
"KNN_phylum2023-June-13_00-13-55_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, its, phylum","2023-06-19T18:03:18.000Z","6","","0.9228602688956196","0.00353609998209453","0.9589023138044948","0.000524674031752258","0.4931962875133496","0.0542790725267522","0.9228602688956196","0.0035360999820945303","2","","","",""
"KNN_phylum2023-March-31_14-46_PMits","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, its, phylum","2023-06-19T17:23:48.000Z","8","","0.9221811397722772","0.0024392230526245912","0.9588179819998204","0.0004520512979421251","0.5170731651192226","0.052044752658267","0.9221811397722772","0.0024392230526245795","2","","","",""
"KNN_phylum2023-June-16_16-59-42_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-16_16-59-42_PM, dairydb, phylum","2023-06-18T22:05:44.000Z","17","","0.9216485846115476","0.002548386122052417","0.9606282301755552","0.00039431161530420434","0.6346235748899546","0.018913686889391587","0.9216485846115476","0.002548386122052417","2","","","",""
"KNN_phylum2023-June-12_21-54-57_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, its, phylum","2023-06-19T18:01:56.000Z","5","","0.9210826097957464","0.002783496804729571","0.9566319329277336","0.0002934961857469895","0.5026386321830013","0.057492437283519486","0.9210826097957464","0.0027834968047295806","2","","","",""
"DNN_phylum2023-June-12_00-04-43_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_00-04-43_AM, dairydb, phylum","2023-06-18T19:16:27.000Z","5","","0.920343625498008","0.005762653750070549","8.464790836653387","0.00783449003188935","0.5588326867613127","0.026649264254219263","0.921835640354159","0.005771995874868049","1","","","",""
"KNN_phylum2023-June-15_20-20-12_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-15_20-20-12_PM, dairydb, phylum","2023-06-18T21:59:02.000Z","5","","0.9193290934031672","0.002442699405737865","0.9585054938964404","0.0002675352756054443","0.6255823188655032","0.012903208760333166","0.9193290934031672","0.002442699405737859","2","","","",""
"KNN_phylum2023-June-12_17-13-59_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, its, phylum","2023-06-19T17:39:55.000Z","5","","0.9180264409690596","0.0032142585969252334","0.9560327156090692","0.0003540027225040662","0.48953677132950696","0.052999554632006535","0.9180264409690596","0.0032142585969252334","2","","","",""
"KNN_phylum2023-May-24_10-54-28_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-24_10-54-28_AM, dairydb, phylum","2023-06-18T16:51:17.000Z","6","","0.9157376231450304","0.0025115053830791277","0.9573166507322888","0.000374944482624171","0.6264021818215163","0.01640304693547601","0.9157376231450304","0.0025115053830791277","2","","","",""
"KNN_phylum2023-April-14_22-10_PMdairydb","finished","-","mohammadsaleh-refahi","2023-April-14_22-10_PM, dairydb, phylum","2023-06-18T18:21:16.000Z","5","","0.9154009228083304","0.0032866970918254807","0.957859805184908","0.0003895009647813289","0.6222464872956925","0.005819035088908988","0.9154009228083304","0.0032866970918254807","2","","","",""
"KNN_phylum2023-May-13_13-02-00_PMits","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, its, phylum","2023-06-19T16:46:58.000Z","6","","0.9152301121218948","0.002556510898343747","0.9513210584230816","0.0004198191510503992","0.5037493890857044","0.05250082920629346","0.9152301121218948","0.002556510898343732","2","","","",""
"KNN_phylum2023-June-11_23-59-00_PMits","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, its, phylum","2023-06-19T17:25:02.000Z","5","","0.9140717697580556","0.004204177698264589","0.9538555430972468","0.0005181147742577711","0.4729340029484187","0.04929703767759287","0.9140717697580556","0.0042041776982645685","2","","","",""
"KNN_phylum2023-June-13_10-01-42_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, its, phylum","2023-06-19T18:16:24.000Z","6","","0.9137720894303708","0.003033261128373626","0.9526038375235096","0.0004934667754607675","0.48225845665670414","0.0495110314744122","0.9137720894303708","0.003033261128373673","2","","","",""
"KNN_phylum2023-June-13_10-00-57_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, its, phylum","2023-06-19T18:17:32.000Z","5","","0.9128932478948169","0.004233274513280419","0.953340656351892","0.0004901637359052325","0.4793740041939197","0.05284075946336509","0.9128932478948169","0.00423327451328046","2","","","",""
"KNN_phylum2023-June-06_14-55-31_PMits","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, its, phylum","2023-06-19T17:05:01.000Z","6","","0.9126134598138714","0.0029725453049989055","0.950213610769542","0.000367297940806865","0.5060195126667166","0.04756138210632634","0.9126134598138714","0.0029725453049988873","2","","","",""
"RF_phylum2023-May-13_13-02-00_PMits","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, its, phylum","2023-06-20T14:45:54.000Z","7","","0.9122740428681508","0.0030263494697514636","0.9999422971372992","0.000017754992211630223","0.4586234934139174","0.0390996693465231","0.9122740428681508","0.0030263494697514246","1","","","",""
"KNN_phylum2023-March-31_13-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_13-00_PM, dairydb, phylum","2023-06-18T18:31:07.000Z","5","","0.9100137174211248","0.003827493469851691","0.9544900306217178","0.00031268193862899927","0.6102013201432523","0.01045393419847351","0.9100137174211248","0.003827493469851651","2","","","",""
"KNN_phylum2023-June-13_19-49-43_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-49-43_PM, dairydb, phylum","2023-06-18T21:39:33.000Z","6","","0.9097393689986284","0.004216686211329715","0.9547435950728131","0.0003857739999539688","0.598011400573198","0.01323246899282218","0.9097393689986282","0.004216686211329717","2","","","",""
"KNN_phylum2023-June-13_19-46-44_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-46-44_PM, dairydb, phylum","2023-06-18T21:30:12.000Z","5","","0.9091532610051128","0.0036332498393350982","0.9535145695639524","0.0004204759452585101","0.6011753572657266","0.013495134573766866","0.9091532610051128","0.0036332498393350982","2","","","",""
"KNN_phylum2023-June-16_17-01-50_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-16_17-01-50_PM, dairydb, phylum","2023-06-18T22:27:28.000Z","6","","0.908841501434094","0.0026780854860798003","0.9531196741073285","0.0002381617015129661","0.5993279350684667","0.017268229932486365","0.908841501434094","0.002678085486079784","2","","","",""
"DNN_phylum2023-June-13_19-49-43_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-49-43_PM, dairydb, phylum","2023-06-18T21:39:26.000Z","5","","0.9048929282868526","0.008851636340211383","8.279768426294822","0.011362940161530808","0.44343451331599687","0.02990367935757344","0.9063598952487842","0.008865986168422203","1","","","",""
"DNN_phylum2023-June-12_22-54-13_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, its, phylum","2023-06-19T17:41:42.000Z","6","","0.9039211783439492","0.009348762085676664","8.166898885350317","0.008153664130754433","0.45350118454227006","0.03474096857285717","0.9070809137283712","0.009392598596307684","1","","","",""
"KNN_phylum2023-June-12_21-53-37_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, its, phylum","2023-06-19T17:55:56.000Z","5","","0.9022472054904196","0.003488257602511449","0.9483338358793624","0.0005191227105774037","0.4620194609527453","0.04933680362701791","0.9022472054904196","0.003488257602511429","2","","","",""
"KNN_phylum2023-June-07_19-00-51_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-07_19-00-51_PM, dairydb, phylum","2023-06-18T17:41:29.000Z","5","","0.9009976306272602","0.00408543521479852","0.9489434814537696","0.0004681107354902397","0.5729697710694851","0.016195926265074795","0.9009976306272602","0.00408543521479852","2","","","",""
"KNN_phylum2023-June-12_22-54-13_PMits","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, its, phylum","2023-06-19T17:41:50.000Z","5","","0.8992909407452817","0.0038901261872117737","0.9430740032955108","0.00042406758754983","0.4814577823652879","0.05279823790803784","0.8992909407452817","0.003890126187211779","2","","","",""
"DNN_phylum2023-June-13_10-25-41_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-25-41_AM, dairydb, phylum","2023-06-18T21:22:29.000Z","5","","0.8985557768924302","0.006335622452711644","8.20809262948207","0.012134339968573087","0.3982183755114134","0.02451913422590843","0.9000124703828408","0.006345893445589229","1","","","",""
"KNN_phylum2023-May-15_09-42-12_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-15_09-42-12_AM, dairydb, phylum","2023-06-18T16:19:22.000Z","5","","0.8978800349170719","0.002708370789036789","0.9476687312078258","0.000551454115395151","0.5844682833446171","0.0115941871333474","0.8978800349170719","0.002708370789036789","2","","","",""
"DNN_phylum2023-June-15_20-20-12_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-15_20-20-12_PM, dairydb, phylum","2023-06-18T21:58:55.000Z","5","","0.8974601593625497","0.00608742174200415","8.229506972111555","0.01003754795804291","0.4220205240206442","0.014364114187314809","0.8989150766928546","0.006097290364356827","1","","","",""
"DNN_phylum2023-June-12_23-11-15_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_23-11-15_PM, dairydb, phylum","2023-06-18T20:16:22.000Z","6","","0.8971489043824701","0.0064727746299202815","8.143339143426294","0.010061432657144051","0.4167760095783227","0.028408942679996985","0.8986033171218356","0.006483267967018302","1","","","",""
"KNN_phylum2023-June-13_10-25-41_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-25-41_AM, dairydb, phylum","2023-06-18T21:22:36.000Z","5","","0.8967577004614041","0.003937344418527117","0.9464868160341412","0.00048497714720140286","0.5698134215947954","0.009908275447377327","0.8967577004614041","0.003937344418527118","2","","","",""
"DNN_phylum2023-May-24_10-54-28_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-24_10-54-28_AM, dairydb, phylum","2023-06-18T16:51:10.000Z","6","","0.89375","0.004557249120610871","8.148692729083667","0.015381418709250015","0.4017936130116797","0.016707099358438404","0.89519890260631","0.004564637103971398","1","","","",""
"DNN_phylum2023-June-16_17-01-50_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-16_17-01-50_PM, dairydb, phylum","2023-06-18T22:27:21.000Z","5","","0.8935134462151394","0.00732809248841858","8.131237549800797","0.014526501675713671","0.4163515310543409","0.020715440270176334","0.8949619653323359","0.007339972423865605","1","","","",""
"DNN_phylum2023-June-13_05-27-34_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-34_AM, dairydb, phylum","2023-06-18T20:24:29.000Z","5","","0.8927041832669322","0.006853221170403695","8.110321215139443","0.006970655173019064","0.39785074641006607","0.019028900498295552","0.8941513904476868","0.006864331268323066","1","","","",""
"KNN_3phylum_dairydb","finished","-","mohammadsaleh-refahi","3, dairydb, phylum","2023-06-15T20:11:51.000Z","5","","0.8924304776156629","0.001396682878164357","0.929716922309515","0.0004239930165856331","0.49057227112839463","0.002888735619686028","0.8924304776156629","0.001396682878164357","2","0.6580203299912333","0.002728519716751532","0.929716922309515","0.0004239930165856331"
"DNN_phylum2023-April-14_22-10_PMdairydb","finished","-","mohammadsaleh-refahi","2023-April-14_22-10_PM, dairydb, phylum","2023-06-18T18:21:08.000Z","6","","0.8919696215139442","0.006859833800806395","8.155764442231074","0.01307892685564076","0.4031421422286348","0.017030463148419852","0.8934156378600824","0.006870954618789978","1","","","",""
"DNN_phylum2023-June-13_09-59-42_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_09-59-42_AM, dairydb, phylum","2023-06-18T20:52:10.000Z","5","","0.891421812749004","0.006368724134614713","8.135171812749004","0.012518989490590209","0.40893466834813574","0.03018854710997203","0.892866941015089","0.006379048790276259","1","","","",""
"DNN_phylum2023-June-16_16-59-42_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-16_16-59-42_PM, dairydb, phylum","2023-06-18T22:05:37.000Z","6","","0.89089890438247","0.004362564723955262","8.518849601593626","0.01102390442746538","0.4632877433722716","0.015359833905915256","0.8923431849357775","0.004369637094751028","1","","","",""
"NBC_6phylum_its","finished","-","mohammadsaleh-refahi","6, its, phylum","2023-06-15T16:47:05.000Z","1424","","0.888884411205056","0.003382743144087344","0.8920691998035716","0.0013464476981194557","0.4611968741061632","0.008499519840901826","0.888884411205056","0.0033827431440873537","","","","",""
"DNN_phylum2023-June-13_19-50-01_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-50-01_PM, dairydb, phylum","2023-06-18T21:47:42.000Z","135","","0.8887076693227092","0.007461908252628054","8.098493525896414","0.011813585898564115","0.4094990273253256","0.025422796331095773","0.8901483975558049","0.007474005123470353","1","","","",""
"KNN_phylum2023-June-13_19-50-01_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-50-01_PM, dairydb, phylum","2023-06-18T21:49:59.000Z","5","","0.8886644219977553","0.0041385140717894375","0.9427928115170912","0.0004679569099025053","0.5519931917479071","0.014763936808413787","0.8886644219977553","0.004138514071789443","2","","","",""
"DNN_phylum2023-March-31_13-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_13-00_PM, dairydb, phylum","2023-06-18T18:31:00.000Z","5","","0.8878237051792828","0.007385392683861832","8.110134462151397","0.012108252393938064","0.3907852511593655","0.01897910137988858","0.8892630003741114","0.007397365511507432","1","","","",""
"KNN_phylum2023-March-07_11-23_AMdairydb","finished","-","mohammadsaleh-refahi","2023-March-07_11-23_AM, dairydb, phylum","2023-06-18T18:08:06.000Z","6","","0.8862825788751716","0.004099874246235373","0.9417092738080394","0.0003668801064380437","0.5591873662719584","0.016196061487219904","0.8862825788751716","0.004099874246235371","2","","","",""
"DNN_phylum2023-June-12_00-01-23_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, dairydb, phylum","2023-06-18T19:08:04.000Z","6","","0.8862674302788844","0.007789139551915025","8.330104581673307","0.009245763039382664","0.45891280710522625","0.01975278731983519","0.8877042025190173","0.0078017669137026464","1","","","",""
"DNN_phylum2023-June-07_19-00-51_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-07_19-00-51_PM, dairydb, phylum","2023-06-18T17:41:22.000Z","5","","0.8855577689243029","0.011357802978437682","8.075821713147409","0.01561455520648248","0.41351725136806994","0.040123475097634705","0.8869933906970944","0.011376215678115928","1","","","",""
"DNN_phylum2023-March-07_11-23_AMdairydb","finished","-","mohammadsaleh-refahi","2023-March-07_11-23_AM, dairydb, phylum","2023-06-18T18:07:59.000Z","5","","0.8840139442231075","0.0031522370197368268","8.462861055776893","0.014366585835225256","0.4879639374409116","0.025534583455231647","0.8854470632248409","0.003157347268054199","1","","","",""
"KNN_phylum2023-June-12_23-11-15_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_23-11-15_PM, dairydb, phylum","2023-06-18T20:16:30.000Z","5","","0.8823544082803341","0.003568883263565682","0.9389200648459908","0.00037033592320417366","0.5300953330977476","0.01656637762661063","0.8823544082803341","0.003568883263565682","2","","","",""
